year,month,crop,state,price_per_quintal,rainfall_mm,temperature_c
2021,7,Rice,Madhya Pradesh,2135.09,99.6,26.4
2021,7,Rice,Rajasthan,2196.17,28.0,27.8
2021,7,Rice,Gujarat,2099.31,36.9,16.6
2021,7,Wheat,Punjab,2247.07,85.5,30.7
2021,7,Wheat,UP,2234.98,135.9,26.8
2021,7,Wheat,Maharashtra,2117.77,75.2,31.0
2021,7,Wheat,Karnataka,2154.65,169.8,36.9
2021,7,Wheat,Andhra Pradesh,2042.78,27.2,30.8
2021,7,Wheat,Madhya Pradesh,2087.87,3.7,37.2
2021,7,Wheat,Rajasthan,2062.22,185.9,32.9
2021,7,Wheat,Gujarat,2247.07,40.3,20.9
2021,7,Maize,Punjab,1974.58,34.4,22.6
2021,7,Maize,UP,1911.67,31.9,20.1
2021,7,Maize,Maharashtra,2058.74,33.4,15.7
2021,7,Maize,Karnataka,2008.61,195.2,23.3
2021,7,Maize,Andhra Pradesh,1847.82,114.1,37.7
2021,7,Maize,Madhya Pradesh,2057.33,124.5,22.9
2021,7,Maize,Rajasthan,1981.07,18.2,32.0
2021,7,Maize,Gujarat,2038.76,193.0,21.5
2021,7,Soybean,Punjab,3980.6,109.1,32.7
2021,7,Soybean,UP,4513.3,38.7,21.5
2021,7,Soybean,Maharashtra,4321.59,66.1,36.5
2021,7,Soybean,Karnataka,4294.79,159.9,29.5
2021,7,Soybean,Andhra Pradesh,4501.35,66.5,35.8
2021,7,Soybean,Madhya Pradesh,4157.34,109.2,20.4
2021,7,Soybean,Rajasthan,4296.01,63.6,21.7
2021,7,Soybean,Gujarat,4635.15,32.0,34.7
2021,7,Cotton,Punjab,6570.65,4.0,32.5
2021,7,Cotton,UP,5857.15,8.1,25.1
2021,7,Cotton,Maharashtra,6522.89,2.4,29.7
2021,7,Cotton,Karnataka,6099.6,174.7,17.1
2021,7,Cotton,Andhra Pradesh,6275.36,136.0,31.7
2021,7,Cotton,Madhya Pradesh,6529.83,164.6,16.0
2021,7,Cotton,Rajasthan,6070.03,79.6,22.8
2021,7,Cotton,Gujarat,6050.76,76.8,25.8
2021,7,Sugarcane,Punjab,340.17,17.7,38.1
2021,7,Sugarcane,UP,314.95,124.7,35.8
2021,7,Sugarcane,Maharashtra,308.89,86.1,25.2
2021,7,Sugarcane,Karnataka,309.61,185.1,35.7
2021,7,Sugarcane,Andhra Pradesh,296.18,21.6,25.7
2021,7,Sugarcane,Madhya Pradesh,295.66,123.8,18.6
2021,7,Sugarcane,Rajasthan,317.08,1.4,22.9
2021,7,Sugarcane,Gujarat,324.9,96.8,39.5
2021,7,Chilli,Punjab,8504.29,71.8,16.1
2021,7,Chilli,UP,8467.73,182.2,35.5
2021,7,Chilli,Maharashtra,7546.35,199.6,21.5
2021,7,Chilli,Karnataka,8311.84,181.6,20.9
2021,7,Chilli,Andhra Pradesh,8548.14,61.9,39.4
2021,7,Chilli,Madhya Pradesh,7743.17,190.7,16.3
2021,7,Chilli,Rajasthan,8292.67,106.4,26.9
2021,7,Chilli,Gujarat,7669.01,141.1,19.8
2021,8,Tomato,Punjab,1256.62,50.6,38.9
2021,8,Tomato,UP,1152.1,39.9,21.1
2021,8,Tomato,Maharashtra,1228.95,46.5,27.3
2021,8,Tomato,Karnataka,1320.34,142.4,29.5
2021,8,Tomato,Andhra Pradesh,1164.14,138.8,19.2
2021,8,Tomato,Madhya Pradesh,1303.17,50.0,25.4
2021,8,Tomato,Rajasthan,1216.27,171.8,18.2
2021,8,Tomato,Gujarat,1259.17,28.4,32.6
2021,8,Potato,Punjab,884.56,86.9,27.2
2021,8,Potato,UP,887.53,104.2,27.2
2021,8,Potato,Maharashtra,841.13,137.8,17.7
2021,8,Potato,Karnataka,873.4,87.1,16.8
2021,8,Potato,Andhra Pradesh,868.76,75.4,17.5
2021,8,Potato,Madhya Pradesh,848.5,176.0,37.2
2021,8,Potato,Rajasthan,891.55,173.5,15.1
2021,8,Potato,Gujarat,814.8,163.7,24.2
2021,8,Onion,Punjab,1582.91,121.3,24.1
2021,8,Onion,UP,1658.4,100.6,26.6
2021,8,Onion,Maharashtra,1681.59,98.7,19.5
2021,8,Onion,Karnataka,1560.86,162.8,34.4
2021,8,Onion,Andhra Pradesh,1629.52,141.6,21.4
2021,8,Onion,Madhya Pradesh,1647.84,178.7,19.9
2021,8,Onion,Rajasthan,1465.5,195.1,36.7
2021,8,Onion,Gujarat,1655.6,177.3,28.5
2021,8,Rice,Punjab,2319.93,109.1,16.3
2021,8,Rice,UP,2355.87,101.1,31.2
2021,8,Rice,Maharashtra,2267.78,98.4,19.3
2021,8,Rice,Karnataka,2186.57,31.8,19.9
2021,8,Rice,Andhra Pradesh,2438.37,30.6,21.7
2021,8,Rice,Madhya Pradesh,2299.68,122.0,18.8
2021,8,Rice,Rajasthan,2373.36,157.0,20.9
2021,8,Rice,Gujarat,2190.18,187.6,35.6
2021,8,Wheat,Punjab,2303.21,16.4,25.5
2021,8,Wheat,UP,2253.74,37.5,26.2
2021,8,Wheat,Maharashtra,2268.65,65.5,34.5
2021,8,Wheat,Karnataka,2354.17,64.7,36.0
2021,8,Wheat,Andhra Pradesh,2090.95,167.5,18.8
2021,8,Wheat,Madhya Pradesh,2083.58,128.4,26.8
2021,8,Wheat,Rajasthan,2378.26,72.6,22.2
2021,8,Wheat,Gujarat,2232.82,91.2,23.6
2021,8,Maize,Punjab,2100.5,151.9,36.3
2021,8,Maize,UP,2191.48,53.3,32.9
2021,8,Maize,Maharashtra,2002.87,135.4,26.9
2021,8,Maize,Karnataka,2198.3,145.8,38.8
2021,8,Maize,Andhra Pradesh,2146.53,180.6,35.4
2021,8,Maize,Madhya Pradesh,2024.03,50.4,24.3
2021,8,Maize,Rajasthan,1880.95,104.8,27.6
2021,8,Maize,Gujarat,2045.57,194.8,37.8
2021,8,Soybean,Punjab,4223.44,73.8,25.6
2021,8,Soybean,UP,4365.48,159.7,28.1
2021,8,Soybean,Maharashtra,4516.63,170.6,35.1
2021,8,Soybean,Karnataka,4202.36,142.8,25.9
2021,8,Soybean,Andhra Pradesh,4318.41,10.0,27.2
2021,8,Soybean,Madhya Pradesh,4361.84,50.3,32.4
2021,8,Soybean,Rajasthan,4657.65,49.0,16.2
2021,8,Soybean,Gujarat,4714.28,2.0,38.4
2021,8,Cotton,Punjab,6442.39,64.4,21.2
2021,8,Cotton,UP,5817.49,47.1,18.4
2021,8,Cotton,Maharashtra,6426.78,33.3,28.2
2021,8,Cotton,Karnataka,6404.5,59.6,15.9
2021,8,Cotton,Andhra Pradesh,5846.03,5.3,33.5
2021,8,Cotton,Madhya Pradesh,6129.63,159.3,25.8
2021,8,Cotton,Rajasthan,6265.99,102.6,32.8
2021,8,Cotton,Gujarat,6084.67,24.3,28.9
2021,8,Sugarcane,Punjab,318.04,88.5,31.2
2021,8,Sugarcane,UP,326.79,124.1,28.6
2021,8,Sugarcane,Maharashtra,339.65,141.2,28.4
2021,8,Sugarcane,Karnataka,336.46,174.7,25.8
2021,8,Sugarcane,Andhra Pradesh,322.53,152.8,29.6
2021,8,Sugarcane,Madhya Pradesh,304.64,178.4,15.8
2021,8,Sugarcane,Rajasthan,340.1,151.8,38.8
2021,8,Sugarcane,Gujarat,303.76,119.4,25.7
2021,8,Chilli,Punjab,8082.09,18.1,29.1
2021,8,Chilli,UP,8279.34,20.9,30.3
2021,8,Chilli,Maharashtra,8623.48,153.5,37.6
2021,8,Chilli,Karnataka,8186.87,190.6,36.6
2021,8,Chilli,Andhra Pradesh,8036.72,31.9,25.9
2021,8,Chilli,Madhya Pradesh,8176.81,115.1,29.6
2021,8,Chilli,Rajasthan,8639.47,102.0,17.6
2021,8,Chilli,Gujarat,8783.42,62.0,39.3
2021,9,Tomato,Punjab,1262.95,191.7,17.3
2021,9,Tomato,UP,1287.31,9.3,32.6
2021,9,Tomato,Maharashtra,1420.6,86.8,38.2
2021,9,Tomato,Karnataka,1364.64,126.0,36.1
2021,9,Tomato,Andhra Pradesh,1301.46,70.9,37.6
2021,9,Tomato,Madhya Pradesh,1431.5,195.3,37.5
2021,9,Tomato,Rajasthan,1265.0,164.7,25.2
2021,9,Tomato,Gujarat,1450.84,94.5,28.8
2021,9,Potato,Punjab,901.07,64.3,16.9
2021,9,Potato,UP,953.57,160.5,18.5
2021,9,Potato,Maharashtra,936.51,125.2,25.2
2021,9,Potato,Karnataka,861.5,171.9,32.5
2021,9,Potato,Andhra Pradesh,903.65,121.9,17.3
2021,9,Potato,Madhya Pradesh,893.06,38.7,20.2
2021,9,Potato,Rajasthan,919.95,182.3,25.1
2021,9,Potato,Gujarat,854.87,129.7,36.8
2021,9,Onion,Punjab,1748.31,173.8,28.4
2021,9,Onion,UP,1749.26,28.0,23.7
2021,9,Onion,Maharashtra,1651.78,102.3,38.2
2021,9,Onion,Karnataka,1782.2,26.9,19.3
2021,9,Onion,Andhra Pradesh,1643.2,58.1,30.4
2021,9,Onion,Madhya Pradesh,1789.86,192.5,31.3
2021,9,Onion,Rajasthan,1772.48,105.0,20.2
2021,9,Onion,Gujarat,1688.14,111.0,33.6
2021,9,Rice,Punjab,2337.47,73.7,24.1
2021,9,Rice,UP,2627.03,88.8,33.9
2021,9,Rice,Maharashtra,2545.35,53.1,29.3
2021,9,Rice,Karnataka,2601.53,95.0,38.6
2021,9,Rice,Andhra Pradesh,2335.34,14.8,37.3
2021,9,Rice,Madhya Pradesh,2583.28,198.5,32.0
2021,9,Rice,Rajasthan,2618.13,165.4,36.1
2021,9,Rice,Gujarat,2474.21,76.5,38.4
2021,9,Wheat,Punjab,2383.97,107.8,26.2
2021,9,Wheat,UP,2435.15,94.1,16.2
2021,9,Wheat,Maharashtra,2557.48,88.9,29.7
2021,9,Wheat,Karnataka,2271.01,0.7,21.1
2021,9,Wheat,Andhra Pradesh,2489.04,19.8,37.7
2021,9,Wheat,Madhya Pradesh,2300.26,40.9,19.5
2021,9,Wheat,Rajasthan,2222.73,154.4,36.9
2021,9,Wheat,Gujarat,2454.17,37.6,22.1
2021,9,Maize,Punjab,2190.93,190.9,21.2
2021,9,Maize,UP,2280.92,87.9,22.4
2021,9,Maize,Maharashtra,2183.89,14.2,35.0
2021,9,Maize,Karnataka,2109.07,145.1,16.7
2021,9,Maize,Andhra Pradesh,2359.55,38.6,37.1
2021,9,Maize,Madhya Pradesh,2308.31,193.6,26.9
2021,9,Maize,Rajasthan,2279.42,74.1,19.6
2021,9,Maize,Gujarat,2179.37,33.1,39.6
2021,9,Soybean,Punjab,4508.91,117.8,30.7
2021,9,Soybean,UP,4849.67,132.4,17.9
2021,9,Soybean,Maharashtra,4862.73,57.4,38.5
2021,9,Soybean,Karnataka,5022.42,194.5,15.9
2021,9,Soybean,Andhra Pradesh,4654.58,39.1,15.3
2021,9,Soybean,Madhya Pradesh,4621.57,135.8,20.8
2021,9,Soybean,Rajasthan,4827.24,177.6,32.3
2021,9,Soybean,Gujarat,4739.03,74.5,26.4
2021,9,Cotton,Punjab,6463.49,126.8,24.1
2021,9,Cotton,UP,7199.94,151.3,30.3
2021,9,Cotton,Maharashtra,6667.59,42.0,34.4
2021,9,Cotton,Karnataka,6800.86,45.0,19.9
2021,9,Cotton,Andhra Pradesh,6450.8,155.4,20.7
2021,9,Cotton,Madhya Pradesh,6844.73,90.3,29.5
2021,9,Cotton,Rajasthan,7226.97,173.5,26.3
2021,9,Cotton,Gujarat,6287.18,85.3,30.2
2021,9,Sugarcane,Punjab,356.38,130.3,18.9
2021,9,Sugarcane,UP,361.39,36.5,33.8
2021,9,Sugarcane,Maharashtra,344.02,142.0,16.2
2021,9,Sugarcane,Karnataka,347.91,141.0,20.7
2021,9,Sugarcane,Andhra Pradesh,369.8,126.2,29.7
2021,9,Sugarcane,Madhya Pradesh,344.84,96.5,29.9
2021,9,Sugarcane,Rajasthan,351.56,139.7,25.8
2021,9,Sugarcane,Gujarat,336.29,42.8,15.1
2021,9,Chilli,Punjab,8682.4,149.8,34.9
2021,9,Chilli,UP,8541.08,191.8,27.6
2021,9,Chilli,Maharashtra,9566.31,141.4,33.1
2021,9,Chilli,Karnataka,8372.59,44.0,15.2
2021,9,Chilli,Andhra Pradesh,9278.12,68.9,34.7
2021,9,Chilli,Madhya Pradesh,8736.89,163.9,18.3
2021,9,Chilli,Rajasthan,8499.33,68.2,25.2
2021,9,Chilli,Gujarat,8750.91,152.7,17.4
2021,10,Tomato,Punjab,1382.29,167.4,16.7
2021,10,Tomato,UP,1516.22,197.3,17.2
2021,10,Tomato,Maharashtra,1368.71,74.5,34.4
2021,10,Tomato,Karnataka,1437.73,128.9,33.9
2021,10,Tomato,Andhra Pradesh,1329.45,166.6,32.6
2021,10,Tomato,Madhya Pradesh,1433.52,177.9,32.5
2021,10,Tomato,Rajasthan,1348.42,85.9,27.4
2021,10,Tomato,Gujarat,1315.23,190.9,18.2
2021,10,Potato,Punjab,973.82,101.2,15.6
2021,10,Potato,UP,1008.15,170.4,28.1
2021,10,Potato,Maharashtra,903.06,24.3,24.1
2021,10,Potato,Karnataka,907.06,101.3,39.2
2021,10,Potato,Andhra Pradesh,955.32,178.0,31.3
2021,10,Potato,Madhya Pradesh,940.26,170.9,26.8
2021,10,Potato,Rajasthan,999.68,58.3,18.2
2021,10,Potato,Gujarat,997.67,117.5,37.2
2021,10,Onion,Punjab,1893.99,10.7,27.5
2021,10,Onion,UP,1734.59,125.2,34.8
2021,10,Onion,Maharashtra,1707.86,111.4,32.7
2021,10,Onion,Karnataka,1666.47,162.8,30.2
2021,10,Onion,Andhra Pradesh,1897.31,67.9,17.7
2021,10,Onion,Madhya Pradesh,1771.84,17.2,39.2
2021,10,Onion,Rajasthan,1639.36,150.7,28.1
2021,10,Onion,Gujarat,1732.79,13.2,30.6
2021,10,Rice,Punjab,2611.06,56.2,37.8
2021,10,Rice,UP,2495.2,89.9,28.6
2021,10,Rice,Maharashtra,2411.18,186.4,24.4
2021,10,Rice,Karnataka,2403.16,77.5,30.0
2021,10,Rice,Andhra Pradesh,2581.57,138.9,16.4
2021,10,Rice,Madhya Pradesh,2487.14,163.8,17.0
2021,10,Rice,Rajasthan,2722.45,18.4,35.9
2021,10,Rice,Gujarat,2518.56,122.4,18.8
2021,10,Wheat,Punjab,2360.9,43.2,18.2
2021,10,Wheat,UP,2460.85,102.9,29.7
2021,10,Wheat,Maharashtra,2654.66,131.2,30.2
2021,10,Wheat,Karnataka,2501.19,94.8,25.4
2021,10,Wheat,Andhra Pradesh,2675.89,46.0,15.1
2021,10,Wheat,Madhya Pradesh,2598.42,40.5,37.3
2021,10,Wheat,Rajasthan,2682.74,15.3,17.7
2021,10,Wheat,Gujarat,2535.04,121.8,21.9
2021,10,Maize,Punjab,2395.47,119.0,23.1
2021,10,Maize,UP,2139.35,150.0,20.4
2021,10,Maize,Maharashtra,2439.06,84.1,29.4
2021,10,Maize,Karnataka,2453.31,172.7,24.3
2021,10,Maize,Andhra Pradesh,2207.32,155.0,25.8
2021,10,Maize,Madhya Pradesh,2201.08,180.9,20.0
2021,10,Maize,Rajasthan,2139.51,4.1,30.6
2021,10,Maize,Gujarat,2375.05,62.2,23.0
2021,10,Soybean,Punjab,4943.69,136.0,16.5
2021,10,Soybean,UP,5422.37,44.5,40.0
2021,10,Soybean,Maharashtra,4807.33,154.3,20.6
2021,10,Soybean,Karnataka,4733.71,175.0,36.5
2021,10,Soybean,Andhra Pradesh,4995.71,140.5,28.9
2021,10,Soybean,Madhya Pradesh,5360.54,63.0,28.1
2021,10,Soybean,Rajasthan,5062.12,70.8,37.3
2021,10,Soybean,Gujarat,4802.75,29.9,29.4
2021,10,Cotton,Punjab,7355.19,38.9,24.8
2021,10,Cotton,UP,7687.01,49.3,31.7
2021,10,Cotton,Maharashtra,7450.07,89.6,38.4
2021,10,Cotton,Karnataka,7446.06,91.6,29.2
2021,10,Cotton,Andhra Pradesh,7395.5,118.4,37.0
2021,10,Cotton,Madhya Pradesh,7010.12,60.0,20.3
2021,10,Cotton,Rajasthan,6643.82,8.6,36.8
2021,10,Cotton,Gujarat,7379.18,132.1,30.4
2021,10,Sugarcane,Punjab,392.47,96.1,36.8
2021,10,Sugarcane,UP,363.34,185.3,32.5
2021,10,Sugarcane,Maharashtra,357.26,112.8,28.3
2021,10,Sugarcane,Karnataka,350.17,118.2,22.9
2021,10,Sugarcane,Andhra Pradesh,345.08,189.7,31.0
2021,10,Sugarcane,Madhya Pradesh,394.12,135.2,23.9
2021,10,Sugarcane,Rajasthan,372.45,135.1,39.0
2021,10,Sugarcane,Gujarat,357.05,175.0,38.1
2021,10,Chilli,Punjab,9697.4,186.3,24.9
2021,10,Chilli,UP,10124.24,140.6,16.1
2021,10,Chilli,Maharashtra,10054.54,96.9,26.5
2021,10,Chilli,Karnataka,9540.39,29.9,26.7
2021,10,Chilli,Andhra Pradesh,9940.13,3.1,21.8
2021,10,Chilli,Madhya Pradesh,8688.51,83.1,33.2
2021,10,Chilli,Rajasthan,9891.26,189.0,30.2
2021,10,Chilli,Gujarat,9069.39,184.8,34.4
2021,11,Tomato,Punjab,1461.52,139.1,38.1
2021,11,Tomato,UP,1493.4,73.7,32.8
2021,11,Tomato,Maharashtra,1338.08,77.3,25.2
2021,11,Tomato,Karnataka,1367.33,4.6,18.3
2021,11,Tomato,Andhra Pradesh,1480.05,160.5,39.7
2021,11,Tomato,Madhya Pradesh,1408.82,119.9,38.4
2021,11,Tomato,Rajasthan,1367.38,143.5,33.9
2021,11,Tomato,Gujarat,1349.34,172.2,35.3
2021,11,Potato,Punjab,891.0,18.2,16.2
2021,11,Potato,UP,937.42,101.9,28.3
2021,11,Potato,Maharashtra,927.09,182.3,24.2
2021,11,Potato,Karnataka,892.87,60.0,28.3
2021,11,Potato,Andhra Pradesh,948.74,54.8,18.3
2021,11,Potato,Madhya Pradesh,1012.05,199.2,23.2
2021,11,Potato,Rajasthan,944.64,123.6,33.0
2021,11,Potato,Gujarat,946.25,181.0,29.0
2021,11,Onion,Punjab,1791.07,129.3,38.8
2021,11,Onion,UP,1890.49,8.0,23.3
2021,11,Onion,Maharashtra,1796.89,62.9,32.5
2021,11,Onion,Karnataka,1899.65,146.3,39.7
2021,11,Onion,Andhra Pradesh,1739.7,175.0,34.2
2021,11,Onion,Madhya Pradesh,1765.59,146.8,17.6
2021,11,Onion,Rajasthan,1888.98,106.5,22.3
2021,11,Onion,Gujarat,1850.4,128.3,20.2
2021,11,Rice,Punjab,2430.04,86.7,29.2
2021,11,Rice,UP,2785.78,185.6,28.2
2021,11,Rice,Maharashtra,2734.16,87.9,33.7
2021,11,Rice,Karnataka,2503.36,74.2,30.9
2021,11,Rice,Andhra Pradesh,2424.9,144.5,35.9
2021,11,Rice,Madhya Pradesh,2585.06,89.6,36.3
2021,11,Rice,Rajasthan,2743.34,57.6,23.1
2021,11,Rice,Gujarat,2702.66,112.6,19.1
2021,11,Wheat,Punjab,2509.04,180.0,32.2
2021,11,Wheat,UP,2788.95,153.4,38.5
2021,11,Wheat,Maharashtra,2470.23,154.3,15.5
2021,11,Wheat,Karnataka,2658.44,93.9,23.7
2021,11,Wheat,Andhra Pradesh,2737.79,170.9,15.6
2021,11,Wheat,Madhya Pradesh,2633.08,73.6,25.4
2021,11,Wheat,Rajasthan,2725.22,62.0,38.6
2021,11,Wheat,Gujarat,2455.1,132.5,31.8
2021,11,Maize,Punjab,2267.83,65.0,35.9
2021,11,Maize,UP,2460.38,65.8,28.3
2021,11,Maize,Maharashtra,2195.85,41.7,27.1
2021,11,Maize,Karnataka,2205.03,168.7,33.0
2021,11,Maize,Andhra Pradesh,2529.08,138.7,38.5
2021,11,Maize,Madhya Pradesh,2382.06,120.0,39.4
2021,11,Maize,Rajasthan,2415.16,6.2,33.1
2021,11,Maize,Gujarat,2514.66,159.1,29.6
2021,11,Soybean,Punjab,5317.33,198.0,17.3
2021,11,Soybean,UP,5313.97,56.7,31.0
2021,11,Soybean,Maharashtra,5264.6,30.7,20.2
2021,11,Soybean,Karnataka,5276.2,25.6,21.6
2021,11,Soybean,Andhra Pradesh,5453.09,65.4,27.2
2021,11,Soybean,Madhya Pradesh,5540.78,45.4,24.7
2021,11,Soybean,Rajasthan,5263.64,151.1,37.5
2021,11,Soybean,Gujarat,5519.52,155.3,20.7
2021,11,Cotton,Punjab,6761.51,76.8,18.5
2021,11,Cotton,UP,7564.22,132.2,16.1
2021,11,Cotton,Maharashtra,7711.99,49.7,25.8
2021,11,Cotton,Karnataka,7514.52,85.9,26.0
2021,11,Cotton,Andhra Pradesh,6809.3,80.3,34.1
2021,11,Cotton,Madhya Pradesh,7804.0,82.7,25.6
2021,11,Cotton,Rajasthan,7555.14,188.6,21.7
2021,11,Cotton,Gujarat,7247.81,159.2,30.2
2021,11,Sugarcane,Punjab,355.51,125.5,19.7
2021,11,Sugarcane,UP,379.75,105.8,36.9
2021,11,Sugarcane,Maharashtra,376.86,55.9,20.8
2021,11,Sugarcane,Karnataka,401.84,34.2,25.6
2021,11,Sugarcane,Andhra Pradesh,360.16,154.7,26.9
2021,11,Sugarcane,Madhya Pradesh,370.1,72.2,36.3
2021,11,Sugarcane,Rajasthan,382.4,143.6,37.4
2021,11,Sugarcane,Gujarat,403.5,65.7,38.8
2021,11,Chilli,Punjab,8896.82,75.4,37.4
2021,11,Chilli,UP,9281.6,54.6,22.6
2021,11,Chilli,Maharashtra,9801.83,87.7,33.2
2021,11,Chilli,Karnataka,10237.2,134.8,20.1
2021,11,Chilli,Andhra Pradesh,10295.39,52.9,18.7
2021,11,Chilli,Madhya Pradesh,8997.1,112.7,17.8
2021,11,Chilli,Rajasthan,9072.3,60.0,22.0
2021,11,Chilli,Gujarat,9789.39,163.3,34.0
2021,12,Tomato,Punjab,1416.68,49.1,39.1
2021,12,Tomato,UP,1356.77,175.9,20.0
2021,12,Tomato,Maharashtra,1578.03,68.5,26.0
2021,12,Tomato,Karnataka,1521.44,117.5,22.9
2021,12,Tomato,Andhra Pradesh,1485.32,146.1,16.1
2021,12,Tomato,Madhya Pradesh,1357.47,91.6,18.3
2021,12,Tomato,Rajasthan,1511.36,42.8,25.8
2021,12,Tomato,Gujarat,1401.4,109.7,17.9
2021,12,Potato,Punjab,906.85,10.2,38.9
2021,12,Potato,UP,925.57,141.7,16.7
2021,12,Potato,Maharashtra,920.21,101.8,26.6
2021,12,Potato,Karnataka,1052.69,189.0,34.5
2021,12,Potato,Andhra Pradesh,997.8,91.0,23.9
2021,12,Potato,Madhya Pradesh,1051.99,120.6,29.5
2021,12,Potato,Rajasthan,939.65,9.3,38.6
2021,12,Potato,Gujarat,952.5,88.5,17.9
2021,12,Onion,Punjab,1940.03,5.5,35.8
2021,12,Onion,UP,1734.85,177.3,33.2
2021,12,Onion,Maharashtra,1742.04,113.2,22.8
2021,12,Onion,Karnataka,1746.03,171.8,25.1
2021,12,Onion,Andhra Pradesh,1810.92,34.0,24.6
2021,12,Onion,Madhya Pradesh,1950.25,72.6,38.8
2021,12,Onion,Rajasthan,1972.25,29.0,19.4
2021,12,Onion,Gujarat,1947.62,78.6,15.1
2021,12,Rice,Punjab,2582.05,119.5,35.0
2021,12,Rice,UP,2521.83,22.1,38.1
2021,12,Rice,Maharashtra,2786.63,118.0,34.2
2021,12,Rice,Karnataka,2648.48,151.7,24.3
2021,12,Rice,Andhra Pradesh,2569.29,145.8,25.5
2021,12,Rice,Madhya Pradesh,2885.31,69.9,38.0
2021,12,Rice,Rajasthan,2864.56,48.4,35.0
2021,12,Rice,Gujarat,2650.29,183.5,26.3
2021,12,Wheat,Punjab,2741.61,93.4,20.7
2021,12,Wheat,UP,2511.56,85.1,33.9
2021,12,Wheat,Maharashtra,2682.84,137.7,22.1
2021,12,Wheat,Karnataka,2630.64,8.9,35.4
2021,12,Wheat,Andhra Pradesh,2845.29,81.4,15.3
2021,12,Wheat,Madhya Pradesh,2499.08,130.5,30.3
2021,12,Wheat,Rajasthan,2760.0,50.8,34.1
2021,12,Wheat,Gujarat,2717.84,64.6,28.6
2021,12,Maize,Punjab,2271.88,90.5,37.0
2021,12,Maize,UP,2377.41,167.9,29.8
2021,12,Maize,Maharashtra,2289.06,116.2,27.6
2021,12,Maize,Karnataka,2368.72,23.9,25.4
2021,12,Maize,Andhra Pradesh,2243.18,19.8,25.4
2021,12,Maize,Madhya Pradesh,2332.79,185.1,24.4
2021,12,Maize,Rajasthan,2507.1,106.0,32.6
2021,12,Maize,Gujarat,2315.35,188.4,28.3
2021,12,Soybean,Punjab,5556.7,73.0,17.5
2021,12,Soybean,UP,5423.63,1.6,26.9
2021,12,Soybean,Maharashtra,5017.59,125.5,39.5
2021,12,Soybean,Karnataka,5246.9,163.5,27.7
2021,12,Soybean,Andhra Pradesh,5273.45,186.1,37.2
2021,12,Soybean,Madhya Pradesh,5518.27,59.3,28.6
2021,12,Soybean,Rajasthan,5043.84,88.8,27.1
2021,12,Soybean,Gujarat,5556.97,179.2,25.4
2021,12,Cotton,Punjab,6885.6,172.4,19.4
2021,12,Cotton,UP,7606.88,5.0,25.0
2021,12,Cotton,Maharashtra,8041.53,20.1,25.6
2021,12,Cotton,Karnataka,7231.15,181.0,36.7
2021,12,Cotton,Andhra Pradesh,7148.24,16.2,30.7
2021,12,Cotton,Madhya Pradesh,7266.03,134.4,15.8
2021,12,Cotton,Rajasthan,7023.72,137.3,20.3
2021,12,Cotton,Gujarat,7888.27,11.7,20.4
2021,12,Sugarcane,Punjab,417.4,86.6,32.6
2021,12,Sugarcane,UP,366.94,122.0,33.2
2021,12,Sugarcane,Maharashtra,375.09,165.8,30.1
2021,12,Sugarcane,Karnataka,379.71,111.5,29.4
2021,12,Sugarcane,Andhra Pradesh,365.88,80.5,23.6
2021,12,Sugarcane,Madhya Pradesh,380.44,152.2,27.1
2021,12,Sugarcane,Rajasthan,413.8,58.7,25.4
2021,12,Sugarcane,Gujarat,404.32,109.2,28.7
2021,12,Chilli,Punjab,9115.98,79.7,21.8
2021,12,Chilli,UP,10601.96,61.7,37.1
2021,12,Chilli,Maharashtra,10094.43,68.2,28.6
2021,12,Chilli,Karnataka,10352.52,176.7,19.0
2021,12,Chilli,Andhra Pradesh,9565.6,67.0,16.1
2021,12,Chilli,Madhya Pradesh,9971.91,171.0,24.5
2021,12,Chilli,Rajasthan,10194.65,125.5,24.4
2021,12,Chilli,Gujarat,9253.77,141.9,36.4
2022,1,Tomato,Punjab,1608.86,3.6,20.4
2022,1,Tomato,UP,1454.78,114.1,33.9
2022,1,Tomato,Maharashtra,1465.05,167.7,28.9
2022,1,Tomato,Karnataka,1609.89,194.3,17.1
2022,1,Tomato,Andhra Pradesh,1662.7,25.2,24.8
2022,1,Tomato,Madhya Pradesh,1650.25,181.3,27.7
2022,1,Tomato,Rajasthan,1585.92,141.6,35.8
2022,1,Tomato,Gujarat,1467.78,162.0,27.0
2022,1,Potato,Punjab,1033.37,84.8,27.7
2022,1,Potato,UP,1115.77,109.6,38.8
2022,1,Potato,Maharashtra,988.32,144.8,35.3
2022,1,Potato,Karnataka,1071.45,121.4,29.1
2022,1,Potato,Andhra Pradesh,1101.75,164.3,18.1
2022,1,Potato,Madhya Pradesh,1099.69,82.8,21.3
2022,1,Potato,Rajasthan,1103.22,86.4,35.2
2022,1,Potato,Gujarat,1002.17,0.8,27.4
2022,1,Onion,Punjab,1828.08,150.9,21.9
2022,1,Onion,UP,1935.39,17.4,22.2
2022,1,Onion,Maharashtra,2040.96,30.3,31.2
2022,1,Onion,Karnataka,2083.44,136.0,35.3
2022,1,Onion,Andhra Pradesh,1830.81,50.1,37.4
2022,1,Onion,Madhya Pradesh,2020.22,127.9,31.6
2022,1,Onion,Rajasthan,1926.19,8.9,34.6
2022,1,Onion,Gujarat,2008.84,94.6,37.5
